record_type,source_provider_id,source_provider_name,source_provider_website,operator_id,operator_name,location_id,location_name,location_area,waterway,review_identity,review_rank,osm_url,latitude,longitude,source_url,source_kind,google_search_url,existing_website,official_location_name,booking_url,hire_type,evidence_url,phone,email,enrichment_status,notes
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:march-marina,March,Cambridgeshire,,,,,,,https://www.drifters.co.uk/bases/march-marina/,official_base_page,https://www.google.com/search?q=Drifters+March+boat+hire,,March,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:monkton-combe-boatyard,Monkton Combe,Somerset,Kennet & Avon Canal,,,,,,https://www.drifters.co.uk/bases/monkton-combe-boatyard/,official_base_page,https://www.google.com/search?q=Drifters+Monkton+Combe+boat+hire,,Monkton Combe,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:nantwich,Nantwich,,Shropshire Union Canal,,,,,,https://www.drifters.co.uk/bases/nantwich/,official_base_page,https://www.google.com/search?q=Drifters+Nantwich+boat+hire,,Nantwich,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:napton-marina,Napton,,,,,,,,https://www.drifters.co.uk/bases/napton-marina/,official_base_page,https://www.google.com/search?q=Drifters+Napton+boat+hire,,Napton,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:silsden-hire-base-for-drifters-canal-boat-holidays,Silsden,"Keighley, West Yorkshire",,,,,,,https://www.drifters.co.uk/bases/silsden-hire-base-for-drifters-canal-boat-holidays/,official_base_page,https://www.google.com/search?q=Drifters+Silsden+boat+hire,,Silsden,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:sowerby-bridge,Sowerby Bridge,West Yorkshire,,,,,,,https://www.drifters.co.uk/bases/sowerby-bridge/,official_base_page,https://www.google.com/search?q=Drifters+Sowerby+Bridge+boat+hire,,Sowerby Bridge,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:springwood,Springwood Haven,,,,,,,,https://www.drifters.co.uk/bases/springwood/,official_base_page,https://www.google.com/search?q=Drifters+Springwood+Haven+boat+hire,,Springwood Haven,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:stockton-marina,Stockton,,,,,,,,https://www.drifters.co.uk/bases/stockton-marina/,official_base_page,https://www.google.com/search?q=Drifters+Stockton+boat+hire,,Stockton,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:stoke-on-trent,Stoke on Trent,,Trent & Mersey Canal,,,,,,https://www.drifters.co.uk/bases/stoke-on-trent/,official_base_page,https://www.google.com/search?q=Drifters+Stoke+on+Trent+boat+hire,,Stoke on Trent,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:stoke-prior,Stoke Prior,Worcestershire,,,,,,,https://www.drifters.co.uk/bases/stoke-prior/,official_base_page,https://www.google.com/search?q=Drifters+Stoke+Prior+boat+hire,,Stoke Prior,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:sydney-wharf-bath,Bath,,Kennet & Avon Canal,,,,,,https://www.drifters.co.uk/bases/sydney-wharf-bath/,official_base_page,https://www.google.com/search?q=Drifters+Bath+boat+hire,,Bath,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:whitchurch-marina,Whitchurch,,Llangollen Canal,,,,,,https://www.drifters.co.uk/bases/whitchurch-marina/,official_base_page,https://www.google.com/search?q=Drifters+Whitchurch+boat+hire,,Whitchurch,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:whixall-marina,Whixall,,Prees Branch of the Llangollen Canal,,,,,,https://www.drifters.co.uk/bases/whixall-marina/,official_base_page,https://www.google.com/search?q=Drifters+Whixall+boat+hire,,Whixall,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:wootton-wawen,Wootton Wawen,,,,,,,,https://www.drifters.co.uk/bases/wootton-wawen/,official_base_page,https://www.google.com/search?q=Drifters+Wootton+Wawen+boat+hire,,Wootton Wawen,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:worcester-marina,Worcester,,,,,,,,https://www.drifters.co.uk/bases/worcester-marina/,official_base_page,https://www.google.com/search?q=Drifters+Worcester+boat+hire,,Worcester,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,drifters,Drifters,https://www.drifters.co.uk/,,,base:wrenbury-mill,Wrenbury,,Llangollen Canal,,,,,,https://www.drifters.co.uk/bases/wrenbury-mill/,official_base_page,https://www.google.com/search?q=Drifters+Wrenbury+boat+hire,,Wrenbury,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:aldermaston-wharf,Aldermaston Wharf,Berkshire,Kennet and Avon,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Aldermaston+Wharf+boat+hire,,Aldermaston Wharf,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:alvechurch-marina,Alvechurch Marina,Worcestershire,Worcester and Birmingham,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Alvechurch+Marina+boat+hire,,Alvechurch Marina,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:anderton-marina,Anderton Marina,Cheshire,Trent and Mersey,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Anderton+Marina+boat+hire,,Anderton Marina,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:blackwater-meadow-marina,Blackwater Meadow Marina,Shropshire,Llangollen,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Blackwater+Meadow+Marina+boat+hire,,Blackwater Meadow Marina,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:falkirk-wharf,Falkirk Wharf,Stirlingshire,Forth and Clyde,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Falkirk+Wharf+boat+hire,,Falkirk Wharf,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:fox-s-marina,Fox's Marina,Cambridgeshire,River Ouse,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Fox%27s+Marina+boat+hire,,Fox's Marina,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:gailey-wharf,Gailey Wharf,Staffordshire,Shropshire Union,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Gailey+Wharf+boat+hire,,Gailey Wharf,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:gayton-marina,Gayton Marina,Northamptonshire,Grand Union,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Gayton+Marina+boat+hire,,Gayton Marina,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:goytre-wharf,Goytre Wharf,Monmouthshire,Monmouthshire and Brecon,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Goytre+Wharf+boat+hire,,Goytre Wharf,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:hilperton-marina,Hilperton Marina,Wiltshire,Kennet and Avon,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Hilperton+Marina+boat+hire,,Hilperton Marina,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:kings-orchard-marina,Kings Orchard Marina,Staffordshire,Coventry,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Kings+Orchard+Marina+boat+hire,,Kings Orchard Marina,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:springwood-haven,Springwood Haven,Warwickshire,,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Springwood+Haven+boat+hire,,Springwood Haven,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:whitchurch-marina,Whitchurch Marina,Shropshire,Llangollen,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Whitchurch+Marina+boat+hire,,Whitchurch Marina,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:worcester-marina,Worcester Marina,Worcestershire,Worcester and Birmingham,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Worcester+Marina+boat+hire,,Worcester Marina,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
company_base,narrow-boat-hire,Narrow Boat Hire,https://www.narrow-boat-hire.co.uk/,,,base:wrenbury-marina,Wrenbury Marina,Cheshire,Llangollen,,,,,,https://www.narrow-boat-hire.co.uk/locations.html,official_base_page,https://www.google.com/search?q=Narrow+Boat+Hire+Wrenbury+Marina+boat+hire,,Wrenbury Marina,,,,,,needs_osm_match,"Published source-provider base; verify the operating rental company, exact pickup point, and OSM match."
review_positive,boat-hire-review,Boat-hire review,,,,node/6772539319/marina,Richardsons Boating Holidays,,,node/6772539319/marina,1,https://www.openstreetmap.org/node/6772539319,52.7663097,1.5188156,https://www.openstreetmap.org/node/6772539319,review_json,https://www.google.com/search?q=Richardsons+Boating+Holidays,,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.
review_positive,boat-hire-review,Boat-hire review,,,,node/949650134/marina,Alvechurch Marina,"Alvechurch, B48 7SQ",,node/949650134/marina,273,https://www.openstreetmap.org/node/949650134,52.3472996,-1.969389,https://www.openstreetmap.org/node/949650134,review_json,https://www.google.com/search?q=Alvechurch+Marina,https://alvechurchmarina.com/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.
review_positive,boat-hire-review,Boat-hire review,,,,node/961885968/landmark,Wherry Hathor,,,node/961885968/landmark,9,https://www.openstreetmap.org/node/961885968,52.7176847,1.5076401,https://www.openstreetmap.org/node/961885968,review_json,https://www.google.com/search?q=Wherry+Hathor,https://www.wherryyachtcharter.org,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.
review_positive,boat-hire-review,Boat-hire review,,,,way/1302283620/marina,College Cruisers,,,way/1302283620/marina,8,https://www.openstreetmap.org/way/1302283620,51.75817465,-1.270494512230003,https://www.openstreetmap.org/way/1302283620,review_json,https://www.google.com/search?q=College+Cruisers,https://www.collegecruisers.com/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.
review_positive,boat-hire-review,Boat-hire review,,,,way/216653584/marina,Canal Cruising Company,ST15 8QN,,way/216653584/marina,2,https://www.openstreetmap.org/way/216653584,52.90177865,-2.1490790490363394,https://www.openstreetmap.org/way/216653584,review_json,https://www.google.com/search?q=Canal+Cruising+Company,https://www.canalcruising.co.uk/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.
review_positive,boat-hire-review,Boat-hire review,,,,way/297347764/marina,Worcester Marina,,,way/297347764/marina,510,https://www.openstreetmap.org/way/297347764,52.196486500000006,-2.2164465479036215,https://www.openstreetmap.org/way/297347764,review_json,https://www.google.com/search?q=Worcester+Marina,https://www.worcestermarina.com/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.
review_positive,boat-hire-review,Boat-hire review,,,,way/428517651/marina,Hilperton Marina,,,way/428517651/marina,536,https://www.openstreetmap.org/way/428517651,51.33815235,-2.203667717410713,https://www.openstreetmap.org/way/428517651,review_json,https://www.google.com/search?q=Hilperton+Marina,https://www.hilpertonmarina.com/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.
review_positive,boat-hire-review,Boat-hire review,,,,way/513617357/marina,Whitchurch Marina,"Whitchurch, SY13 3AA",,way/513617357/marina,555,https://www.openstreetmap.org/way/513617357,52.96794695,-2.7092016228561473,https://www.openstreetmap.org/way/513617357,review_json,https://www.google.com/search?q=Whitchurch+Marina,https://www.abcboathire.com/our-locations/whitchurch-marina,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.
review_positive,boat-hire-review,Boat-hire review,,,,way/537924789/marina,Heritage Marina,,,way/537924789/marina,58,https://www.openstreetmap.org/way/537924789,53.11616925,-2.2395183512140937,https://www.openstreetmap.org/way/537924789,review_json,https://www.google.com/search?q=Heritage+Marina,https://heritagenarrowboats.co.uk/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.
review_positive,boat-hire-review,Boat-hire review,,,,way/849750407/marina,Kris Cruisers,,,way/849750407/marina,7,https://www.openstreetmap.org/way/849750407,51.4818899,-0.5818921627933489,https://www.openstreetmap.org/way/849750407,review_json,https://www.google.com/search?q=Kris+Cruisers,,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.
review_positive,boat-hire-review,Boat-hire review,,,,way/944433682/marina,Bridge Boatyard,"Ely, CB7 4DY",,way/944433682/marina,14,https://www.openstreetmap.org/way/944433682,52.3914126,0.26823237255035304,https://www.openstreetmap.org/way/944433682,review_json,https://www.google.com/search?q=Bridge+Boatyard,https://www.bridgeboatyard.com/,,,,,,,identified_positive,Human-reviewed vacation_hire; identify the operating company and set operator_id when ownership is confirmed.
